501	400	0	0
501	247	0	0
501	578	0	0
501	89	0	0
501	245	0	0
501	217	0	0
501	373	0	0
501	79	0	0
501	5	0	0
501	145	0	0
501	2	0	0
501	15	0	0
501	179	0	0
501	8	0	0
501	312	0	0
501	216	0	0
501	525	0	0
501	481	0	0
501	91	0	0
501	231	0	0
501	27	0	0
