500	400	45000	300
500	247	45000	300
500	578	45000	300
500	89	45000	300
500	245	45000	300
500	217	45000	300
500	373	45000	300
500	79	45000	300
500	5	45000	300
500	145	45000	300
500	2	45000	300
500	15	45000	300
500	179	45000	300
500	8	45000	300
500	312	45000	300
500	216	45000	300
500	525	45000	300
500	481	45000	300
500	91	45000	300
500	231	45000	300
500	27	45000	300
